trip_id,hotel_name,nights,rooms,check_in_time,check_out_time,hotel_per_room_usd,duration_hours,price,is_weekend_checkin,season,hotel_brand,hotel_city,log_price
614918-1098f47f985a4441a58e81e1e7ef3ed9,Banyan Tree  - dallas,3,1,2023-05-15 18:26:07.845,2023-05-18 11:00:00,91,64.5644875,273,0,Spring,Banyan Tree ,Dallas,5.6131281063880705
523442-fb6489810ffa45029a9e959be40e3bee,Conrad  - new york,3,1,2023-05-30 10:29:44.520,2023-06-02 11:00:00,336,72.5043,1008,0,Spring,Conrad ,New York,6.9167150203536085
727886-d56cef98d17442b1b5fca07cfdc18ab4,Crowne Plaza - tucson,3,1,2023-04-15 16:30:42.930,2023-04-18 11:00:00,182,66.488075,546,1,Spring,Crowne Plaza,Tucson,6.304448802421981
543885-6959cd7936254a5ba89161293af6de95,Starwood  - chicago,6,2,2023-02-14 11:00:00.000,2023-02-20 11:00:00,78,144.0,936,0,Winter,Starwood ,Chicago,6.842683282238422
639510-cf282208cf7a427fb8318d4a269dc7fd,Hilton - nashville,3,1,2023-07-19 13:31:09.390,2023-07-22 11:00:00,289,69.48072499999999,867,0,Summer,Hilton,Nashville,6.7661917146603505
456226-942d824c800849569d9ebb6ad03ea391,Four Seasons - las vegas,6,1,2023-05-04 17:27:14.040,2023-05-10 11:00:00,98,137.5461,588,0,Spring,Four Seasons,Las Vegas,6.3784261836515865
521814-6d5ec5abce8e4ecba268d333c22ee48a,Extended Stay  - chicago,2,1,2023-04-05 17:54:05.085,2023-04-07 11:00:00,242,41.0985875,484,0,Spring,Extended Stay ,Chicago,6.184148890937483
512695-443ad648b54a4725b1be38eeff6a2499,Accor - memphis,3,1,2023-05-26 10:05:00.285,2023-05-29 11:00:00,132,72.9165875,396,1,Spring,Accor,Memphis,5.983936280687191
570692-77dafdaef0fa4961939da3905989a54d,Hilton - calgary,2,1,2023-06-19 19:55:02.730,2023-06-21 11:00:00,98,39.082575,196,0,Summer,Hilton,Calgary,5.2832037287379885
573086-a89de6aa60ee4efaa55bcd30f2390867,InterContinental  - houston,8,1,2023-03-11 11:51:41.400,2023-03-19 11:00:00,262,191.1385,2096,1,Spring,InterContinental ,Houston,7.64826303090192
587899-0ed6455d2bf8468d8b94e692f4a0354e,Accor - chicago,2,1,2023-02-23 18:01:33.420,2023-02-25 11:00:00,110,40.97405,220,0,Winter,Accor,Chicago,5.3981627015177525
521865-0f1c000e14344e5b811e86e6952c393e,Crowne Plaza - chicago,5,1,2023-07-13 19:15:50.400,2023-07-18 11:00:00,89,111.73599999999999,445,0,Summer,Crowne Plaza,Chicago,6.100318952020064
594103-f19e951e222c42c5a37026321f4df3d9,Shangri-La - columbus,1,1,2023-07-10 10:40:17.850,2023-07-11 11:00:00,273,24.328374999999998,273,0,Summer,Shangri-La,Columbus,5.6131281063880705
648990-6e3f6d06e17442398a8d1cdfd20d4596,Best Western - san diego,1,2,2023-07-14 11:50:28.005,2023-07-15 11:00:00,100,23.1588875,200,1,Summer,Best Western,San Diego,5.303304908059076
545629-7ec5ad24b52b4ba6b47e2e0ef434b396,Crowne Plaza - san jose,2,1,2023-05-12 21:44:24.360,2023-05-14 11:00:00,314,37.2599,628,1,Spring,Crowne Plaza,San Jose,6.444131256700441
561665-bd81a82fe015401389cbe20c4c1aef16,Conrad  - new york,1,2,2023-02-06 14:56:32.595,2023-02-07 11:00:00,113,20.0576125,226,0,Winter,Conrad ,New York,5.424950017481403
517491-f17c9a923a054db2955c3f56a7d8486e,Banyan Tree  - fort worth,3,1,2023-01-13 10:18:23.850,2023-01-16 11:00:00,154,72.693375,462,1,Winter,Banyan Tree ,Fort Worth,6.137727054086234
539917-663f216492274a7480d199db5f470895,Crowne Plaza - chicago,0,1,2023-04-18 10:28:04.890,2023-04-18 11:00:00,275,0.531975,0,0,Spring,Crowne Plaza,Chicago,0.0
541812-24a5d250aa6a486a82039f00235ae6ae,Conrad  - boston,6,1,2023-03-19 12:52:48.000,2023-03-25 11:00:00,135,142.12,810,1,Spring,Conrad ,Boston,6.698268054115413
539008-ae6e20d280f54a5a875a2c89ae7afa7e,Starwood  - austin,2,1,2023-05-27 11:52:26.175,2023-05-29 11:00:00,278,47.1260625,556,1,Spring,Starwood ,Austin,6.322565239927284
543304-278fb3cfc93a4329a65e9dab7fd7637c,Four Seasons - san antonio,4,1,2023-03-11 14:34:14.655,2023-03-15 11:00:00,299,92.4292625,1196,1,Spring,Four Seasons,San Antonio,7.087573705557973
474546-5e089cc3da544ec6a8e139c2d67eaf08,Hilton - charlotte,1,4,2023-02-06 16:01:36.840,2023-02-07 11:00:00,167,18.973100000000002,668,0,Winter,Hilton,Charlotte,6.505784060128229
590744-bb5c05e3ef9e47db9815ee58e404554e,Extended Stay  - chicago,4,1,2023-04-29 21:30:52.155,2023-05-03 11:00:00,162,85.4855125,648,1,Spring,Extended Stay ,Chicago,6.47543271670409
568773-ed5875229b0f46bc81c68b7f47bf5790,Starwood  - fort worth,1,1,2023-04-15 10:03:34.830,2023-04-16 11:00:00,180,24.940324999999998,180,1,Spring,Starwood ,Fort Worth,5.198497031265826
432637-e84981cdfe3944658236e17f5e8ee014,Extended Stay  - winnipeg,1,1,2023-03-16 11:51:23.130,2023-03-17 11:00:00,62,23.143575,62,0,Spring,Extended Stay ,Winnipeg,4.143134726391533
543713-4edd2975e27048bc8775b85967150338,Best Western - boston,5,1,2023-01-30 11:34:47.280,2023-02-04 11:00:00,91,119.4202,455,0,Winter,Best Western,Boston,6.1224928095143865
618181-c39b1efd7bc04401abd1ca6fdcb3300f,Banyan Tree  - new york,4,1,2023-07-15 15:42:03.690,2023-07-19 11:00:00,248,91.298975,992,1,Summer,Banyan Tree ,New York,6.900730664045173
524668-03915001003544ecb83e6787c6c61345,Best Western - tucson,2,1,2023-01-27 13:16:47.415,2023-01-29 11:00:00,145,45.7201625,290,1,Winter,Best Western,Tucson,5.673323267171493
519694-e199f5e8c62640d8bc1145b5ac242141,Hyatt - memphis,3,1,2023-01-23 12:04:47.685,2023-01-26 11:00:00,103,70.9200875,309,0,Winter,Hyatt,Memphis,5.736572297479192
642786-0297986ba3ed4e61aa126faae20f63cd,Banyan Tree  - new york,12,1,2023-03-11 11:00:00.000,2023-03-23 11:00:00,247,288.0,2964,1,Spring,Banyan Tree ,New York,7.994632311431825
513408-92e79c9a609d4309a375a1fd318100bb,InterContinental  - seattle,11,1,2023-01-21 16:23:00.330,2023-02-01 11:00:00,75,258.616575,825,1,Winter,InterContinental ,Seattle,6.716594773520978
631787-60930cfa5c25409497b3c23a0d582ffc,Conrad  - new york,6,1,2023-06-02 16:03:33.570,2023-06-08 11:00:00,56,138.940675,336,1,Summer,Conrad ,New York,5.820082930352362
528354-be2ece3c767f4e7a92e9ef77fdd7462d,Wyndham - philadelphia,2,1,2023-03-19 14:52:27.480,2023-03-21 11:00:00,137,44.125699999999995,274,1,Spring,Wyndham,Philadelphia,5.616771097666572
449033-68392a0cbee5463c8c02dddded32cea5,Best Western - fresno,1,1,2023-01-09 17:38:04.695,2023-01-10 11:00:00,115,17.3653625,115,0,Winter,Best Western,Fresno,4.7535901911063645
547823-5225c6f2437d49b09b646a8b9b9da66c,InterContinental  - chicago,6,1,2023-02-13 19:22:19.245,2023-02-19 11:00:00,106,135.6279875,636,0,Winter,InterContinental ,Chicago,6.456769655572163
518526-50003b6797294389964bac19b399671e,Hyatt - houston,7,1,2023-01-24 16:51:43.200,2023-01-31 11:00:00,167,162.138,1169,0,Winter,Hyatt,Houston,7.064759027791802
582723-1065082596f74f59aecd95a8c733241d,Extended Stay  - los angeles,2,1,2023-03-23 22:57:24.300,2023-03-25 11:00:00,298,36.04325,596,0,Spring,Extended Stay ,Los Angeles,6.391917113392602
584288-2dccd9c46b50421cacb3adbd7ebb2ccb,Extended Stay  - los angeles,4,1,2023-05-29 13:01:08.040,2023-06-02 11:00:00,108,93.98110000000001,432,0,Spring,Extended Stay ,Los Angeles,6.07073772800249
548189-16654aa4bfd44d4f8c0078f935a245e6,Fairmont - new york,2,3,2023-02-22 09:40:15.870,2023-02-24 11:00:00,194,49.328925,1164,0,Winter,Fairmont,New York,7.060476365999801
559981-d115483daa934519b18b72dc572713c4,Fairmont - new york,2,2,2023-02-25 09:58:37.965,2023-02-27 11:00:00,353,49.0227875,1412,1,Winter,Fairmont,New York,7.253470382684528
544043-13a2fbb3832f4570ac7974d10b083388,Conrad  - austin,2,1,2023-04-21 12:25:37.065,2023-04-23 11:00:00,51,46.5730375,102,1,Spring,Conrad ,Austin,4.634728988229636
402978-237939f9b9c644b8993bb12ad6159af7,Starwood  - san diego,2,1,2023-03-30 16:29:48.120,2023-04-01 11:00:00,129,42.5033,258,0,Spring,Starwood ,San Diego,5.556828061699537
511469-fbc521c687114a3aa52009346b2b6e63,Marriott  - oklahoma city,4,1,2023-02-16 11:22:57.855,2023-02-20 11:00:00,153,95.61726250000001,612,0,Winter,Marriott ,Oklahoma City,6.418364935936212
484249-79e1d7b7fe9148798bc8e1c6975fe2ee,InterContinental  - los angeles,6,1,2023-05-24 12:05:04.200,2023-05-30 11:00:00,102,142.9155,612,0,Spring,InterContinental ,Los Angeles,6.418364935936212
545865-5b3157b7ad5d4f4791d749e7bc1d739f,Aman Resorts - las vegas,2,1,2023-07-04 20:28:11.910,2023-07-06 11:00:00,176,38.530025,352,0,Summer,Aman Resorts,Las Vegas,5.8664680569332965
512904-ad0e9b19f2534257ba212d172e081903,Best Western - edmonton,26,1,2023-07-15 11:00:00.000,2023-08-10 11:00:00,170,624.0,4420,1,Summer,Best Western,Edmonton,8.394121193826242
522631-d0c5e90d2f0342e889e2bfee2fff805a,Aman Resorts - toronto,3,1,2023-01-20 13:21:37.395,2023-01-23 11:00:00,48,69.6396125,144,1,Winter,Aman Resorts,Toronto,4.976733742420574
601282-18cebb8a1b404fa39390fae971fb75ab,Choice Hotels - denver,2,1,2023-02-22 13:15:42.120,2023-02-24 11:00:00,152,45.7383,304,0,Winter,Choice Hotels,Denver,5.720311776607412
529887-81a525fcd22642daa4f31b60d760d54c,InterContinental  - seattle,1,1,2023-02-19 12:46:20.910,2023-02-20 11:00:00,118,22.227525,118,1,Winter,InterContinental ,Seattle,4.77912349311153
495386-2d784cea782c487f8cc3cd5977c35ad3,Radisson  - memphis,3,1,2023-03-10 12:27:13.050,2023-03-13 11:00:00,183,70.546375,549,1,Spring,Radisson ,Memphis,6.309918278226516
526431-23d138c26e3c47ba9218375272a95df2,Best Western - baltimore,9,1,2023-01-20 11:00:00.000,2023-01-29 11:00:00,72,216.0,648,1,Winter,Best Western,Baltimore,6.47543271670409
526445-e17960d46f5e4cdfbc6008262f9a79cb,Crowne Plaza - san francisco,3,1,2023-03-31 11:00:00.000,2023-04-03 11:00:00,153,72.0,459,1,Spring,Crowne Plaza,San Francisco,6.131226489483141
520277-0ee2058f94bb431da49aadc89a68267c,Extended Stay  - fort worth,0,1,2023-01-26 10:09:52.155,2023-01-26 11:00:00,35,0.8355125,0,0,Winter,Extended Stay ,Fort Worth,0.0
518527-adacd24dbede4194bd0cd425a645bd15,Radisson  - portland,2,3,2023-05-01 10:23:20.940,2023-05-03 11:00:00,334,48.61085,2004,0,Spring,Radisson ,Portland,7.60339933974067
516375-a542c26b48be43fb98bdd1469c08953d,Banyan Tree  - new york,1,1,2023-04-01 11:50:51.360,2023-04-02 11:00:00,48,23.1524,48,1,Spring,Banyan Tree ,New York,3.8918202981106265
590394-249007de032f491c916d7f6a9fe6b7b7,NH Hotel  - columbus,4,1,2023-02-23 11:00:00.000,2023-02-27 11:00:00,277,96.0,1108,0,Winter,NH Hotel ,Columbus,7.011213987350367
566008-cc9d02f9a277405391f8b4e8d1a9198d,Banyan Tree  - columbus,5,1,2023-03-13 16:35:36.375,2023-03-18 11:00:00,236,114.4065625,1180,0,Spring,Banyan Tree ,Columbus,7.074116816197362
540974-768b50b6697b4d578982084939886716,Hyatt - new york,3,1,2023-02-19 11:00:00.000,2023-02-22 11:00:00,104,72.0,312,1,Winter,Hyatt,New York,5.746203190540153
525081-e35ca11d841c440ca5b724c6ef22953e,Accor - new york,18,2,2023-01-26 11:00:00.000,2023-02-13 11:00:00,96,432.0,3456,0,Winter,Accor,New York,8.148156439921625
545300-00cdf1fc9fe24c3b9043352a17b5cf44,Fairmont - baltimore,2,2,2023-03-13 16:49:15.285,2023-03-15 11:00:00,281,42.1790875,1124,0,Spring,Fairmont,Baltimore,7.025538314638521
600515-4b761108567b4d04b1b4e687d8c95e06,Accor - edmonton,2,1,2023-03-14 13:22:07.950,2023-03-16 11:00:00,180,45.631125,360,0,Spring,Accor,Edmonton,5.8888779583328805
497108-786e8903d6da4282810951294694912e,Wyndham - new york,2,2,2023-05-08 18:32:13.965,2023-05-10 11:00:00,100,40.4627875,400,0,Spring,Wyndham,New York,5.993961427306569
554163-6522f60b3df24188849dacaa48ab5dff,Accor - new york,4,1,2023-03-17 15:16:47.415,2023-03-21 11:00:00,103,91.7201625,412,1,Spring,Accor,New York,6.023447592961033
461559-e1e7b042128b435cb781ba22467502a3,Hilton - seattle,4,1,2023-03-10 13:11:13.425,2023-03-14 11:00:00,107,93.8129375,428,1,Spring,Hilton,Seattle,6.061456918928017
520397-f42e3cb52a434c4aadd3e1e0c17399c0,Marriott  - montreal,3,1,2023-02-02 18:23:07.305,2023-02-05 11:00:00,143,64.6146375,429,0,Winter,Marriott ,Montreal,6.063785208687608
564534-cc5170b9bfb342538e3e6ca73437ea27,NH Hotel  - san francisco,2,1,2023-02-23 14:10:34.770,2023-02-25 11:00:00,112,44.823675,224,0,Winter,NH Hotel ,San Francisco,5.41610040220442
487453-972b27f52295447ca974a396870744bd,Hilton - philadelphia,7,1,2023-07-31 11:41:03.075,2023-08-07 11:00:00,146,167.31581250000002,1022,0,Summer,Hilton,Philadelphia,6.930494765951626
570226-e8473380075a41f3824e772810f7bbc6,Accor - tucson,6,1,2023-02-10 18:34:49.845,2023-02-16 11:00:00,90,136.4194875,540,1,Winter,Accor,Tucson,6.293419278846481
575051-675e966caa534e72a062a8e3a21980f2,Conrad  - detroit,1,1,2023-05-17 12:48:01.935,2023-05-18 11:00:00,104,22.1994625,104,0,Spring,Conrad ,Detroit,4.653960350157523
511803-0bdcd8afc8d14e318efbfc3cf446f38f,Fairmont - el paso,3,3,2023-03-12 13:54:13.950,2023-03-15 11:00:00,260,69.096125,2340,1,Spring,Fairmont,El Paso,7.75833346749091
572106-3d141261d3a144fe8d65d7c3d472aef9,Radisson  - phoenix,11,1,2023-02-20 11:00:00.000,2023-03-03 11:00:00,322,264.0,3542,0,Winter,Radisson ,Phoenix,8.172729104865471
519137-2e321a9b6c814679a4a6b20b3b9a3e83,Crowne Plaza - new york,3,2,2023-02-04 18:50:51.360,2023-02-07 11:00:00,174,64.1524,1044,1,Winter,Crowne Plaza,New York,6.951772164398911
510079-3e17db9325bf470fbb939d729efcbe10,Radisson  - denver,1,1,2023-05-08 13:14:57.525,2023-05-09 11:00:00,82,21.7506875,82,0,Spring,Radisson ,Denver,4.418840607796598
567256-0a9ec9809e0d467cbb92d4f8020d010f,InterContinental  - toronto,1,2,2023-06-30 09:35:00.330,2023-07-01 11:00:00,152,25.416574999999998,304,1,Summer,InterContinental ,Toronto,5.720311776607412
651613-feaf39596bde4c788c8ff9f11b3071c2,Radisson  - toronto,1,1,2023-04-06 10:00:33.345,2023-04-07 11:00:00,247,24.990737499999998,247,0,Spring,Radisson ,Toronto,5.5134287461649825
513093-c266abadb0ec4af1a708db712327f174,NH Hotel  - edmonton,2,1,2023-03-02 18:03:45.990,2023-03-04 11:00:00,116,40.937225000000005,232,0,Spring,NH Hotel ,Edmonton,5.4510384535657
523768-b53e9ac0191c41d3af482ed4e4e9056b,Extended Stay  - philadelphia,3,1,2023-03-25 11:00:00.000,2023-03-28 11:00:00,116,72.0,348,1,Spring,Extended Stay ,Philadelphia,5.855071922202427
501087-d30353963b014ebeb9c734905c33010c,Radisson  - philadelphia,4,1,2023-02-09 15:49:13.530,2023-02-13 11:00:00,240,91.17957499999999,960,0,Winter,Radisson ,Philadelphia,6.8679744089702925
515835-1dcbfd53860144aab0b6a6930e5dafa7,Marriott  - new york,3,1,2023-01-16 11:49:54.570,2023-01-19 11:00:00,153,71.168175,459,0,Winter,Marriott ,New York,6.131226489483141
522788-d43b9a9d0e9c4f668d883182dfb34c17,Extended Stay  - los angeles,3,2,2023-02-01 11:00:00.000,2023-02-04 11:00:00,113,72.0,678,0,Winter,Extended Stay ,Los Angeles,6.520621127558696
533990-5d9324d3d5cd4448b1d066332cfe1fb2,Crowne Plaza - tucson,11,2,2023-04-12 14:22:30.225,2023-04-23 11:00:00,149,260.6249375,3278,0,Spring,Crowne Plaza,Tucson,8.095293776844649
659744-cf9e3c83773a4547a2340d58f113b6fe,Marriott  - new york,2,1,2023-03-20 14:42:03.690,2023-03-22 11:00:00,262,44.298975,524,0,Spring,Marriott ,New York,6.263398262591624
538084-bf5c954ba000444da1fc913c812cd7ac,Starwood  - new york,2,1,2023-03-05 13:15:42.120,2023-03-07 11:00:00,114,45.7383,228,1,Spring,Starwood ,New York,5.43372200355424
573086-f087c615b3ac4651aeee4517838ce587,Wyndham - los angeles,5,1,2023-02-18 11:00:00.000,2023-02-23 11:00:00,334,120.0,1670,1,Winter,Wyndham,Los Angeles,7.421177528595393
557033-7a35d5e5d96b4739967f4fdf9eaf3a87,Wyndham - san antonio,1,1,2023-02-06 18:11:40.110,2023-02-07 11:00:00,62,16.805525,62,0,Winter,Wyndham,San Antonio,4.143134726391533
625030-7d002f7643ec4b809594d2e489ea44f8,Fairmont - las vegas,6,1,2023-07-17 15:58:47.190,2023-07-23 11:00:00,183,139.020225,1098,0,Summer,Fairmont,Las Vegas,7.002155954403621
683978-b86e82fa91874d959fc10e0c0b46ce01,Aman Resorts - new york,3,1,2023-06-03 09:58:09.975,2023-06-06 11:00:00,211,73.0305625,633,1,Summer,Aman Resorts,New York,6.452048954437226
542805-159e1194091943df81de31f281eb113b,Rosewood - san antonio,2,1,2023-04-19 16:10:12.720,2023-04-21 11:00:00,344,42.8298,688,0,Spring,Rosewood,San Antonio,6.535241271013659
546867-d34d6679deba4f1abf5e388ee67be720,Hyatt - los angeles,1,1,2023-06-05 11:40:44.535,2023-06-06 11:00:00,198,23.3209625,198,0,Summer,Hyatt,Los Angeles,5.293304824724492
610395-b91c326a81114f079afb68dcea5ddce9,Fairmont - calgary,3,1,2023-02-28 11:52:52.905,2023-03-03 11:00:00,556,71.1186375,1668,0,Winter,Fairmont,Calgary,7.419979923661835
572176-a6abe026f4f545f08cf53f2cdf91470f,Hilton - toronto,3,1,2023-03-12 15:52:24.600,2023-03-15 11:00:00,92,67.1265,276,1,Spring,Hilton,Toronto,5.6240175061873385
586124-e7eff2f356ae47128505afce80e24be0,Hyatt - dallas,9,1,2023-03-11 12:28:05.925,2023-03-20 11:00:00,68,214.53168749999998,612,1,Spring,Hyatt,Dallas,6.418364935936212
534858-3ce72e41859748c786e2e9afc7a98e94,Hyatt - las vegas,3,1,2023-03-27 13:30:00.135,2023-03-30 11:00:00,328,69.4999625,984,0,Spring,Hyatt,Las Vegas,6.892641641172089
608764-db687b2daa2d4c999ead28d1dd29c256,Rosewood - edmonton,2,1,2023-04-28 14:43:32.925,2023-04-30 11:00:00,213,44.274187500000004,426,1,Spring,Rosewood,Edmonton,6.056784013228625
206011-8fc24301a4cc4f2c8abdda9d16143315,Aman Resorts - indianapolis,8,1,2023-02-21 13:54:16.245,2023-03-01 11:00:00,133,189.0954875,1064,0,Winter,Aman Resorts,Indianapolis,6.970730078143525
529048-cbc80ab5ac8942b99949f08afe4ed9fb,NH Hotel  - chicago,3,1,2023-06-27 14:30:48.960,2023-06-30 11:00:00,261,68.4864,783,0,Summer,NH Hotel ,Chicago,6.664409020350408
567778-86ea0de6e2e24dfaad52d092d3e84293,Hilton - indianapolis,2,1,2023-03-08 12:34:40.080,2023-03-10 11:00:00,242,46.422200000000004,484,0,Spring,Hilton,Indianapolis,6.184148890937483
552313-8453ea38acf74571a344f8f02a0e021f,Marriott  - phoenix,2,2,2023-07-16 09:41:54.915,2023-07-18 11:00:00,194,49.3014125,776,1,Summer,Marriott ,Phoenix,6.655440350367647
521192-15418436374b430592fc258b18474eec,Extended Stay  - baltimore,1,1,2023-02-22 11:15:59.175,2023-02-23 11:00:00,289,23.733562499999998,289,0,Winter,Extended Stay ,Baltimore,5.66988092298052
538331-66278e5ef86a462687879c21a1e1ed62,Shangri-La - vancouver,13,2,2023-01-29 09:30:15.210,2023-02-11 11:00:00,140,313.49577500000004,3640,1,Winter,Shangri-La,Vancouver,8.200013648175434
423042-6ffe107f36834519941b16b25dd1def8,Crowne Plaza - new york,4,1,2023-06-13 11:00:00.000,2023-06-17 11:00:00,257,96.0,1028,0,Summer,Crowne Plaza,New York,6.9363427358340495
475531-3cd3b3df71f04d3eb7da8f9c8318e7cc,Hilton - los angeles,2,1,2023-06-29 12:57:17.280,2023-07-01 11:00:00,287,46.0452,574,0,Summer,Hilton,Los Angeles,6.354370040797351
511377-2ec127c43aaa46d2a537a47278b4c971,Banyan Tree  - philadelphia,2,1,2023-01-15 11:00:00.000,2023-01-17 11:00:00,217,48.0,434,1,Winter,Banyan Tree ,Philadelphia,6.075346031088684
591097-2d4d0bc1aece4acb9df176f608a583ea,Choice Hotels - detroit,2,1,2023-02-23 19:12:28.665,2023-02-25 11:00:00,176,39.7920375,352,0,Winter,Choice Hotels,Detroit,5.8664680569332965
522532-e17240c5e4ee4a6493da791ce7aa0912,Rosewood - san diego,2,1,2023-06-19 12:13:17.265,2023-06-21 11:00:00,154,46.7785375,308,0,Summer,Rosewood,San Diego,5.733341276897746
623043-0a431cc40ffd420b84cb792c19abe723,Starwood  - columbus,1,1,2023-03-06 21:25:53.040,2023-03-07 11:00:00,177,13.5686,177,0,Spring,Starwood ,Columbus,5.181783550292085
590230-766bd6d3d07f4edf9e5bc5c8739b6db4,Banyan Tree  - los angeles,5,1,2023-06-07 16:58:03.945,2023-06-12 11:00:00,288,114.0322375,1440,0,Summer,Banyan Tree ,Los Angeles,7.273092595999522
515124-9ff97216c2024013aae63ad4c48613ec,Starwood  - tucson,2,1,2023-03-22 10:25:37.830,2023-03-24 11:00:00,100,48.572825,200,0,Spring,Starwood ,Tucson,5.303304908059076
522639-d43cb9f0530a4d518e5c0faa3ec9fd24,Crowne Plaza - new york,3,1,2023-01-30 10:28:04.890,2023-02-02 11:00:00,149,72.531975,447,0,Winter,Crowne Plaza,New York,6.104793232414985
539888-e856c41f05274061b8b3d4739de0cadf,Shangri-La - new york,7,1,2023-05-25 11:00:00.000,2023-06-01 11:00:00,184,168.0,1288,0,Spring,Shangri-La,New York,7.161622002939187
608478-51d5dbf8f3564dd393de1a31d8ea1d1f,Radisson  - seattle,7,2,2023-04-06 11:00:00.000,2023-04-13 11:00:00,96,168.0,1344,0,Spring,Radisson ,Seattle,7.20414929203594
581307-16b6c9be9dbb4766902864eb945a8410,Hilton - toronto,3,1,2023-02-16 13:54:05.400,2023-02-19 11:00:00,231,69.0985,693,0,Winter,Hilton,Toronto,6.542471960506805
602478-74dcb2d7cb854d34bf0e44cc13474365,Radisson  - tucson,15,1,2023-02-27 11:00:00.000,2023-03-14 11:00:00,160,360.0,2400,0,Winter,Radisson ,Tucson,7.783640596221253
570693-b8b2bd9c8b62454b8eb2e2cbcbc75104,Accor - columbus,14,1,2023-05-01 11:00:00.000,2023-05-15 11:00:00,105,336.0,1470,0,Spring,Accor,Columbus,7.293697720601438
634130-32ae9dc6bc0e406e8a4cbb257561cbcd,Choice Hotels - fort worth,2,1,2023-04-05 15:49:54.570,2023-04-07 11:00:00,185,43.168175,370,0,Spring,Choice Hotels,Fort Worth,5.916202062607435
518533-7ab2f66c451348709141dcccf19567f4,Best Western - jacksonville,2,1,2023-01-20 12:37:44.085,2023-01-22 11:00:00,76,46.3710875,152,1,Winter,Best Western,Jacksonville,5.030437921392435
548037-ddff486b15f54631a57510f7cdc80d56,Marriott  - san antonio,4,1,2023-02-03 13:10:12.720,2023-02-07 11:00:00,129,93.8298,516,1,Winter,Marriott ,San Antonio,6.248042874508429
528953-bbb7536e584b40f189d0022ce9103e3f,Rosewood - denver,4,1,2023-01-24 10:43:20.865,2023-01-28 11:00:00,67,96.27753750000001,268,0,Winter,Rosewood,Denver,5.594711379601839
522118-2138f1843e814ee7884152daa0f1e21a,Accor - hamilton,3,1,2023-05-18 10:25:36.120,2023-05-21 11:00:00,204,72.5733,612,0,Spring,Accor,Hamilton,6.418364935936212
427426-2fd6f4c419344bb7a95139430f82e40a,Hyatt - fresno,1,1,2023-02-27 13:37:54.300,2023-02-28 11:00:00,49,21.36825,49,0,Winter,Hyatt,Fresno,3.912023005428146
526431-c7c2c69a7762433e8036eec0b45edcbf,Conrad  - las vegas,2,1,2023-02-10 15:50:44.700,2023-02-12 11:00:00,173,43.15425,346,1,Winter,Conrad ,Las Vegas,5.849324779946859
543937-947f574248e84d8c9123a51f6f7ae24b,Hyatt - toronto,2,1,2023-03-15 18:33:30.015,2023-03-17 11:00:00,151,40.4416625,302,0,Spring,Hyatt,Toronto,5.713732805509369
